STORE_NBR,YEARMONTH,Ventas,Unidades,Clientes,Transacciones,Frecuencia,ChipsPorTransaccion,PrecioPromedio,Fecha
101,201905,823.9,242,96,120,1.25,2.0166666666666666,3.4045454545454543,2019-05-01
101,201906,860.2,238,93,119,1.2795698924731183,2.0,3.6142857142857143,2019-06-01
102,201807,746.4,214,88,107,1.2159090909090908,2.0,3.4878504672897197,2018-07-01
102,201808,923.2,251,95,128,1.3473684210526315,1.9609375,3.6780876494023906,2018-08-01
102,201809,898.4,256,100,128,1.28,2.0,3.509375,2018-09-01
102,201810,795.8,234,93,117,1.2580645161290323,2.0,3.4008547008547008,2018-10-01
102,201811,847.2,232,91,115,1.2637362637362637,2.017391304347826,3.651724137931035,2018-11-01
102,201812,763.8,216,92,106,1.1521739130434783,2.0377358490566038,3.536111111111111,2018-12-01
102,201901,865.8,244,102,120,1.1764705882352942,2.033333333333333,3.5483606557377048,2019-01-01
102,201902,720.6,210,92,105,1.141304347826087,2.0,3.4314285714285715,2019-02-01
102,201903,771.8,228,94,114,1.2127659574468086,2.0,3.3850877192982454,2019-03-01
102,201904,704.4,194,82,97,1.1829268292682926,2.0,3.6309278350515464,2019-04-01
102,201905,862.6,233,100,124,1.24,1.8790322580645162,3.702145922746781,2019-05-01
102,201906,889.0,250,98,124,1.2653061224489797,2.0161290322580645,3.556,2019-06-01
103,201807,183.0,56,35,36,1.0285714285714285,1.5555555555555556,3.267857142857143,2018-07-01
103,201808,247.3,72,40,42,1.05,1.7142857142857142,3.4347222222222222,2018-08-01
103,201809,252.4,78,45,46,1.0222222222222221,1.6956521739130435,3.235897435897436,2018-09-01
103,201810,242.2,71,38,38,1.0,1.868421052631579,3.4112676056338027,2018-10-01
103,201811,383.2,104,57,63,1.105263157894737,1.6507936507936507,3.6846153846153844,2018-11-01
103,201812,269.0,79,47,49,1.0425531914893618,1.6122448979591837,3.4050632911392404,2018-12-01
103,201901,274.9,76,44,47,1.0681818181818181,1.6170212765957446,3.6171052631578946,2019-01-01
103,201902,276.2,80,49,50,1.0204081632653061,1.6,3.4524999999999997,2019-02-01
103,201903,311.7,93,52,56,1.0769230769230769,1.6607142857142858,3.3516129032258064,2019-03-01
103,201904,270.1,74,41,43,1.048780487804878,1.7209302325581395,3.6500000000000004,2019-04-01
103,201905,307.5,90,49,54,1.1020408163265305,1.6666666666666667,3.4166666666666665,2019-05-01
103,201906,228.1,70,39,46,1.1794871794871795,1.5217391304347827,3.2585714285714285,2019-06-01
104,201807,777.8,224,92,112,1.2173913043478262,2.0,3.4723214285714286,2018-07-01
104,201808,850.9,233,101,122,1.2079207920792079,1.9098360655737705,3.651931330472103,2018-08-01
104,201809,749.4,210,88,104,1.1818181818181819,2.019230769230769,3.5685714285714285,2018-09-01
104,201810,867.0,252,94,126,1.3404255319148937,2.0,3.4404761904761907,2018-10-01
104,201811,715.0,206,76,103,1.355263157894737,2.0,3.470873786407767,2018-11-01
104,201812,851.8,246,95,122,1.2842105263157895,2.0163934426229506,3.46260162601626,2018-12-01
104,201901,839.8,234,90,117,1.3,2.0,3.5888888888888886,2019-01-01
104,201902,768.6,216,90,108,1.2,2.0,3.5583333333333336,2019-02-01
104,201903,879.0,250,97,124,1.2783505154639174,2.0161290322580645,3.516,2019-03-01
104,201904,749.6,216,85,108,1.2705882352941176,2.0,3.4703703703703703,2019-04-01
104,201905,888.8000000000001,253,103,130,1.2621359223300972,1.9461538461538461,3.5130434782608697,2019-05-01
104,201906,678.6,194,80,97,1.2125,2.0,3.497938144329897,2019-06-01
105,201807,859.5,249,94,124,1.3191489361702127,2.0080645161290325,3.4518072289156625,2018-07-01
105,201808,860.8,256,106,135,1.2735849056603774,1.8962962962962964,3.3625,2018-08-01
105,201809,792.0,238,98,117,1.1938775510204083,2.034188034188034,3.327731092436975,2018-09-01
105,201810,806.6,228,93,111,1.1935483870967742,2.054054054054054,3.537719298245614,2018-10-01
105,201811,711.2,206,89,103,1.1573033707865168,2.0,3.4524271844660195,2018-11-01
105,201812,962.6,274,101,135,1.3366336633663367,2.0296296296296297,3.513138686131387,2018-12-01
105,201901,736.4,210,80,103,1.2875,2.0388349514563107,3.5066666666666664,2019-01-01
105,201902,694.4,204,78,101,1.294871794871795,2.01980198019802,3.403921568627451,2019-02-01
105,201903,861.6,242,92,121,1.315217391304348,2.0,3.5603305785123966,2019-03-01
105,201904,900.4,252,96,126,1.3125,2.0,3.5730158730158728,2019-04-01
105,201905,774.0,220,87,116,1.3333333333333333,1.896551724137931,3.518181818181818,2019-05-01
105,201906,800.2,228,88,112,1.2727272727272727,2.0357142857142856,3.509649122807018,2019-06-01
106,201807,979.8,268,106,130,1.2264150943396226,2.0615384615384613,3.655970149253731,2018-07-01
106,201808,746.55,218,95,116,1.2210526315789474,1.8793103448275863,3.4245412844036696,2018-08-01
106,201809,1027.4,296,113,148,1.3097345132743363,2.0,3.4709459459459464,2018-09-01
106,201810,871.8,246,98,123,1.2551020408163265,2.0,3.54390243902439,2018-10-01
106,201811,903.2,260,106,128,1.2075471698113207,2.03125,3.473846153846154,2018-11-01
106,201812,788.6,224,92,111,1.2065217391304348,2.018018018018018,3.5205357142857143,2018-12-01
106,201901,821.6,242,96,118,1.2291666666666667,2.0508474576271185,3.3950413223140496,2019-01-01
106,201902,753.8,210,87,105,1.206896551724138,2.0,3.589523809523809,2019-02-01
106,201903,877.6,252,100,125,1.25,2.016,3.4825396825396826,2019-03-01
106,201904,726.2,200,86,99,1.1511627906976745,2.0202020202020203,3.6310000000000002,2019-04-01
106,201905,795.35,238,103,124,1.203883495145631,1.9193548387096775,3.3418067226890757,2019-05-01
106,201906,652.2,188,76,94,1.236842105263158,2.0,3.469148936170213,2019-06-01
107,201807,759.8,210,84,103,1.2261904761904763,2.0388349514563107,3.618095238095238,2018-07-01
107,201808,783.3,226,95,115,1.2105263157894737,1.9652173913043478,3.465929203539823,2018-08-01
107,201809,694.0,188,81,93,1.1481481481481481,2.021505376344086,3.6914893617021276,2018-09-01
107,201810,764.4,214,87,105,1.206896551724138,2.038095238095238,3.5719626168224297,2018-10-01
107,201811,696.0,202,85,101,1.188235294117647,2.0,3.4455445544554455,2018-11-01
107,201812,692.8,198,81,99,1.2222222222222223,2.0,3.498989898989899,2018-12-01
107,201901,798.4,226,92,112,1.2173913043478262,2.017857142857143,3.5327433628318583,2019-01-01
107,201902,552.4,160,68,80,1.1764705882352942,2.0,3.4524999999999997,2019-02-01
107,201903,752.2,226,90,113,1.2555555555555555,2.0,3.3283185840707965,2019-03-01
107,201904,798.8,230,85,114,1.3411764705882352,2.017543859649123,3.4730434782608692,2019-04-01
107,201905,690.2,191,85,105,1.2352941176470589,1.819047619047619,3.6136125654450266,2019-05-01
107,201906,614.0,174,75,86,1.1466666666666667,2.0232558139534884,3.528735632183908,2019-06-01
108,201807,242.70000000000002,57,30,30,1.0,1.9,4.257894736842106,2018-07-01
108,201808,391.2,86,43,44,1.0232558139534884,1.9545454545454546,4.5488372093023255,2018-08-01
108,201809,308.5,68,37,38,1.027027027027027,1.7894736842105263,4.536764705882353,2018-09-01
108,201810,221.4,52,27,29,1.0740740740740742,1.793103448275862,4.257692307692308,2018-10-01
108,201811,252.5,59,31,31,1.0,1.903225806451613,4.279661016949152,2018-11-01
108,201812,240.6,53,27,29,1.0740740740740742,1.8275862068965518,4.539622641509434,2018-12-01
108,201901,320.6,73,39,40,1.0256410256410255,1.825,4.391780821917808,2019-01-01
108,201902,290.8,68,38,38,1.0,1.7894736842105263,4.276470588235294,2019-02-01
108,201903,317.6,73,36,38,1.0555555555555556,1.9210526315789473,4.35068493150685,2019-03-01
108,201904,277.1,65,36,36,1.0,1.8055555555555556,4.263076923076923,2019-04-01
108,201905,369.8,90,47,51,1.0851063829787233,1.7647058823529411,4.108888888888889,2019-05-01
108,201906,281.0,62,32,33,1.03125,1.878787878787879,4.532258064516129,2019-06-01
109,201807,820.4,250,102,125,1.2254901960784315,2.0,3.2816,2018-07-01
109,201808,801.3,215,86,113,1.313953488372093,1.9026548672566372,3.726976744186046,2018-08-01
109,201809,769.4,218,91,108,1.1868131868131868,2.0185185185185186,3.5293577981651376,2018-09-01
109,201810,868.8000000000001,250,99,125,1.2626262626262625,2.0,3.4752,2018-10-01
109,201811,884.6,250,99,124,1.2525252525252526,2.0161290322580645,3.5384,2018-11-01
109,201812,835.2,246,92,120,1.3043478260869565,2.05,3.3951219512195125,2018-12-01
109,201901,804.2,218,88,109,1.2386363636363635,2.0,3.6889908256880735,2019-01-01
109,201902,839.8,240,90,119,1.3222222222222222,2.0168067226890756,3.4991666666666665,2019-02-01
109,201903,990.8,272,107,136,1.2710280373831775,2.0,3.6426470588235293,2019-03-01
109,201904,692.6,198,77,99,1.2857142857142858,2.0,3.497979797979798,2019-04-01
109,201905,684.0,194,86,107,1.244186046511628,1.8130841121495327,3.5257731958762886,2019-05-01
109,201906,767.0,220,85,107,1.2588235294117647,2.05607476635514,3.4863636363636363,2019-06-01
110,201807,642.7,177,81,90,1.1111111111111112,1.9666666666666666,3.631073446327684,2018-07-01
110,201808,702.8,190,81,101,1.2469135802469136,1.881188118811881,3.6989473684210523,2018-08-01
110,201809,627.2,174,72,86,1.1944444444444444,2.0232558139534884,3.6045977011494257,2018-09-01
110,201810,760.6,216,89,108,1.2134831460674158,2.0,3.5212962962962964,2018-10-01
110,201811,736.6,214,92,106,1.1521739130434783,2.018867924528302,3.4420560747663553,2018-11-01
110,201812,942.6,278,112,138,1.2321428571428572,2.0144927536231885,3.3906474820143884,2018-12-01
110,201901,849.0,242,96,120,1.25,2.0166666666666666,3.5082644628099175,2019-01-01
110,201902,631.4,182,74,91,1.2297297297297298,2.0,3.469230769230769,2019-02-01
110,201903,851.0,250,104,124,1.1923076923076923,2.0161290322580645,3.404,2019-03-01
110,201904,792.6,218,95,108,1.1368421052631579,2.0185185185185186,3.6357798165137614,2019-04-01
110,201905,787.1,217,91,109,1.1978021978021978,1.9908256880733946,3.627188940092166,2019-05-01
110,201906,709.0,200,84,98,1.1666666666666667,2.0408163265306123,3.545,2019-06-01
111,201807,178.7,52,42,43,1.0238095238095237,1.2093023255813953,3.4365384615384613,2018-07-01
111,201808,254.7,69,42,44,1.0476190476190477,1.5681818181818181,3.6913043478260867,2018-08-01
111,201809,153.6,46,35,36,1.0285714285714285,1.2777777777777777,3.3391304347826085,2018-09-01
111,201810,205.4,57,41,43,1.048780487804878,1.3255813953488371,3.6035087719298247,2018-10-01
111,201811,163.5,45,34,37,1.088235294117647,1.2162162162162162,3.6333333333333333,2018-11-01
111,201812,196.1,58,42,43,1.0238095238095237,1.3488372093023255,3.3810344827586207,2018-12-01
111,201901,162.3,51,38,40,1.0526315789473684,1.275,3.182352941176471,2019-01-01
111,201902,154.5,45,31,34,1.096774193548387,1.3235294117647058,3.433333333333333,2019-02-01
111,201903,216.0,62,46,49,1.065217391304348,1.2653061224489797,3.4838709677419355,2019-03-01
111,201904,184.7,49,37,38,1.027027027027027,1.2894736842105263,3.7693877551020405,2019-04-01
111,201905,173.0,52,40,42,1.05,1.2380952380952381,3.326923076923077,2019-05-01
111,201906,186.6,53,39,42,1.0769230769230769,1.2619047619047619,3.520754716981132,2019-06-01
112,201807,945.8,274,102,135,1.3235294117647058,2.0296296296296297,3.451824817518248,2018-07-01
112,201808,866.0,258,100,132,1.32,1.9545454545454546,3.356589147286822,2018-08-01
112,201809,829.8000000000001,240,100,120,1.2,2.0,3.4575000000000005,2018-09-01
112,201810,840.0,244,104,122,1.1730769230769231,2.0,3.442622950819672,2018-10-01
112,201811,840.0,232,86,114,1.3255813953488371,2.0350877192982457,3.6206896551724137,2018-11-01
112,201812,801.0,238,92,117,1.2717391304347827,2.034188034188034,3.365546218487395,2018-12-01
112,201901,905.2,266,99,131,1.3232323232323233,2.030534351145038,3.4030075187969926,2019-01-01
112,201902,958.8,272,107,134,1.2523364485981308,2.029850746268657,3.525,2019-02-01
112,201903,966.6,260,101,128,1.2673267326732673,2.03125,3.7176923076923076,2019-03-01
112,201904,883.4,248,101,121,1.198019801980198,2.049586776859504,3.5620967741935483,2019-04-01
112,201905,773.4,217,97,115,1.1855670103092784,1.8869565217391304,3.5640552995391706,2019-05-01
112,201906,975.8,276,111,136,1.2252252252252251,2.0294117647058822,3.5355072463768114,2019-06-01
113,201807,875.6,248,99,124,1.2525252525252526,2.0,3.5306451612903227,2018-07-01
113,201808,929.1,258,101,131,1.297029702970297,1.9694656488549618,3.6011627906976744,2018-08-01
113,201809,890.8000000000001,246,95,121,1.2736842105263158,2.0330578512396693,3.6211382113821142,2018-09-01
113,201810,834.0,226,85,113,1.3294117647058823,2.0,3.690265486725664,2018-10-01
113,201811,835.8000000000001,240,94,120,1.2765957446808511,2.0,3.4825000000000004,2018-11-01
113,201812,915.4,252,100,123,1.23,2.048780487804878,3.6325396825396825,2018-12-01
113,201901,724.0,214,87,105,1.206896551724138,2.038095238095238,3.383177570093458,2019-01-01
113,201902,710.4,194,79,97,1.2278481012658229,2.0,3.6618556701030927,2019-02-01
113,201903,912.2,256,94,128,1.3617021276595744,2.0,3.56328125,2019-03-01
113,201904,704.0,202,85,101,1.188235294117647,2.0,3.485148514851485,2019-04-01
113,201905,724.0,211,89,111,1.247191011235955,1.9009009009009008,3.4312796208530805,2019-05-01
113,201906,793.4,220,88,108,1.2272727272727273,2.037037037037037,3.6063636363636364,2019-06-01
114,201807,913.4,258,102,129,1.2647058823529411,2.0,3.5403100775193797,2018-07-01
114,201808,822.25,229,100,123,1.23,1.8617886178861789,3.5906113537117905,2018-08-01
114,201809,846.8,248,101,122,1.2079207920792079,2.0327868852459017,3.414516129032258,2018-09-01
114,201810,1023.0,274,110,137,1.2454545454545454,2.0,3.7335766423357666,2018-10-01
114,201811,866.2,246,100,123,1.23,2.0,3.521138211382114,2018-11-01
114,201812,845.8,234,93,116,1.2473118279569892,2.0172413793103448,3.614529914529914,2018-12-01
114,201901,827.0,224,91,112,1.2307692307692308,2.0,3.6919642857142856,2019-01-01
114,201902,767.4,214,87,107,1.2298850574712643,2.0,3.5859813084112147,2019-02-01
114,201903,916.6,266,107,133,1.2429906542056075,2.0,3.4458646616541353,2019-03-01
114,201904,791.6,236,94,116,1.2340425531914894,2.0344827586206895,3.3542372881355935,2019-04-01
114,201905,696.45,210,85,109,1.2823529411764707,1.926605504587156,3.3164285714285717,2019-05-01
114,201906,948.0,266,100,131,1.31,2.030534351145038,3.56390977443609,2019-06-01
115,201807,338.1,99,46,51,1.108695652173913,1.9411764705882353,3.4151515151515155,2018-07-01
115,201808,288.4,78,42,45,1.0714285714285714,1.7333333333333334,3.697435897435897,2018-08-01
115,201809,288.8,79,40,40,1.0,1.975,3.6556962025316455,2018-09-01
115,201810,249.4,71,35,36,1.0285714285714285,1.9722222222222223,3.5126760563380284,2018-10-01
115,201811,306.5,91,46,46,1.0,1.9782608695652173,3.368131868131868,2018-11-01
115,201812,389.40000000000003,103,50,53,1.06,1.9433962264150944,3.780582524271845,2018-12-01
115,201901,317.0,88,42,45,1.0714285714285714,1.9555555555555555,3.602272727272727,2019-01-01
115,201902,274.6,76,38,39,1.0263157894736843,1.9487179487179487,3.6131578947368426,2019-02-01
115,201903,276.8,76,35,38,1.0857142857142856,2.0,3.642105263157895,2019-03-01
115,201904,358.0,97,47,49,1.0425531914893618,1.9795918367346939,3.6907216494845363,2019-04-01
115,201905,373.15,110,54,58,1.0740740740740742,1.896551724137931,3.392272727272727,2019-05-01
115,201906,294.6,88,43,44,1.0232558139534884,2.0,3.347727272727273,2019-06-01
116,201807,814.2,232,89,116,1.303370786516854,2.0,3.50948275862069,2018-07-01
116,201808,778.7,230,97,123,1.268041237113402,1.8699186991869918,3.385652173913044,2018-08-01
116,201809,847.4,228,91,113,1.2417582417582418,2.017699115044248,3.716666666666667,2018-09-01
116,201810,819.8,244,100,120,1.2,2.033333333333333,3.3598360655737705,2018-10-01
116,201811,779.8000000000001,218,83,108,1.3012048192771084,2.0185185185185186,3.5770642201834866,2018-11-01
116,201812,861.0,254,103,126,1.2233009708737863,2.015873015873016,3.3897637795275593,2018-12-01
116,201901,816.6,240,100,118,1.18,2.0338983050847457,3.4025000000000003,2019-01-01
116,201902,690.6,192,83,94,1.1325301204819278,2.0425531914893615,3.5968750000000003,2019-02-01
116,201903,803.2,234,90,116,1.288888888888889,2.0172413793103448,3.4324786324786327,2019-03-01
116,201904,883.0,242,85,120,1.411764705882353,2.0166666666666666,3.6487603305785123,2019-04-01
116,201905,837.0,239,104,123,1.1826923076923077,1.943089430894309,3.502092050209205,2019-05-01
116,201906,793.4,226,90,113,1.2555555555555555,2.0,3.5106194690265484,2019-06-01
117,201808,14.4,5,4,4,1.0,1.25,2.88,2018-08-01
117,201809,9.0,3,3,3,1.0,1.0,3.0,2018-09-01
117,201810,18.8,6,6,6,1.0,1.0,3.1333333333333333,2018-10-01
117,201811,21.7,6,6,6,1.0,1.0,3.6166666666666667,2018-11-01
117,201812,27.9,8,8,8,1.0,1.0,3.4875,2018-12-01
117,201902,5.9,2,2,2,1.0,1.0,2.95,2019-02-01
117,201903,10.7,2,2,2,1.0,1.0,5.35,2019-03-01
117,201904,17.1,4,4,4,1.0,1.0,4.275,2019-04-01
117,201905,13.3,4,4,4,1.0,1.0,3.325,2019-05-01
117,201906,6.1,2,2,2,1.0,1.0,3.05,2019-06-01
118,201807,744.2,212,86,106,1.2325581395348837,2.0,3.510377358490566,2018-07-01
118,201808,737.35,215,100,116,1.16,1.853448275862069,3.4295348837209305,2018-08-01
118,201809,692.4,196,84,97,1.1547619047619047,2.020618556701031,3.5326530612244897,2018-09-01
118,201810,718.2,200,83,99,1.1927710843373494,2.0202020202020203,3.591,2018-10-01
118,201811,662.6,194,80,97,1.2125,2.0,3.4154639175257735,2018-11-01
118,201812,906.0,264,107,131,1.2242990654205608,2.015267175572519,3.4318181818181817,2018-12-01
118,201901,925.0,256,94,127,1.351063829787234,2.015748031496063,3.61328125,2019-01-01
118,201902,757.2,208,80,103,1.2875,2.0194174757281553,3.6403846153846158,2019-02-01
118,201903,818.2,232,99,116,1.1717171717171717,2.0,3.526724137931035,2019-03-01
118,201904,829.0,240,96,120,1.25,2.0,3.4541666666666666,2019-04-01
118,201905,695.9,198,80,100,1.25,1.98,3.5146464646464644,2019-05-01
118,201906,785.8,220,92,109,1.184782608695652,2.018348623853211,3.571818181818182,2019-06-01
119,201807,982.6,232,100,116,1.16,2.0,4.235344827586207,2018-07-01
119,201808,904.4,208,96,110,1.1458333333333333,1.8909090909090909,4.348076923076923,2018-08-01
119,201809,906.8000000000001,207,95,103,1.0842105263157895,2.0097087378640777,4.380676328502416,2018-09-01
119,201810,809.8,188,88,96,1.0909090909090908,1.9583333333333333,4.307446808510638,2018-10-01
119,201811,888.7,201,92,103,1.1195652173913044,1.9514563106796117,4.421393034825871,2018-11-01
119,201812,922.6,215,94,108,1.148936170212766,1.9907407407407407,4.291162790697674,2018-12-01
119,201901,894.3,203,88,105,1.1931818181818181,1.9333333333333333,4.405418719211823,2019-01-01
119,201902,973.7,222,97,113,1.1649484536082475,1.9646017699115044,4.386036036036036,2019-02-01
119,201903,957.3,219,96,112,1.1666666666666667,1.9553571428571428,4.3712328767123285,2019-03-01
119,201904,823.0,192,83,98,1.180722891566265,1.9591836734693877,4.286458333333333,2019-04-01
119,201905,791.9,177,77,93,1.2077922077922079,1.903225806451613,4.474011299435028,2019-05-01
119,201906,840.8,194,84,98,1.1666666666666667,1.9795918367346939,4.334020618556701,2019-06-01
